tijd,positie1,positie2
2.3220464409288185e-04,3.2825842657801694e-15,0.0000000000000000e+00
2.3280465609312184e-04,3.3072058297071546e-15,0.0000000000000000e+00
2.3340466809336185e-04,3.3319728964238303e-15,0.0000000000000000e+00
2.3400468009360185e-04,3.3568861952154260e-15,0.0000000000000000e+00
2.3460469209384186e-04,3.3819464589166553e-15,0.0000000000000000e+00
2.3520470409408187e-04,3.4071544239284454e-15,0.0000000000000000e+00
2.3580471609432188e-04,3.4325108302347469e-15,0.0000000000000000e+00
2.3640472809456186e-04,3.4580164214194148e-15,0.0000000000000000e+00
2.3700474009480187e-04,3.4836719446831656e-15,0.0000000000000000e+00
2.3760475209504188e-04,3.5094781508606168e-15,0.0000000000000000e+00
2.3820476409528189e-04,3.5354357944374007e-15,0.0000000000000000e+00
2.3880477609552190e-04,3.5615456335673541e-15,0.0000000000000000e+00
2.3940478809576191e-04,3.5878084300897918e-15,0.0000000000000000e+00
2.4000480009600192e-04,3.6142249495468504e-15,0.0000000000000000e+00
2.4060481209624190e-04,3.6407959612009187e-15,0.0000000000000000e+00
2.4120482409648191e-04,3.6675222380521443e-15,0.0000000000000000e+00
2.4180483609672192e-04,3.6944045568560172e-15,0.0000000000000000e+00
2.4240484809696193e-04,3.7214436981410368e-15,0.0000000000000000e+00
2.4300486009720194e-04,3.7486404462264586e-15,0.0000000000000000e+00
2.4360487209744194e-04,3.7759955892401201e-15,0.0000000000000000e+00
2.4420488409768193e-04,3.8035099191363474e-15,0.0000000000000000e+00
2.4480489609792194e-04,3.8311842317139448e-15,0.0000000000000000e+00
2.4540490809816194e-04,3.8590193266342645e-15,0.0000000000000000e+00
2.4600492009840195e-04,3.8870160074393588e-15,0.0000000000000000e+00
2.4660493209864196e-04,3.9151750815702165e-15,0.0000000000000000e+00
2.4720494409888197e-04,3.9434973603850761e-15,0.0000000000000000e+00
2.4780495609912198e-04,3.9719836591778299e-15,0.0000000000000000e+00
2.4840496809936199e-04,4.0006347971965071e-15,0.0000000000000000e+00
2.4900498009960200e-04,4.0294515976618373e-15,0.0000000000000000e+00
2.4960499209984201e-04,4.0584348877859095e-15,0.0000000000000000e+00
2.5020500410008196e-04,4.0875854987909001e-15,0.0000000000000000e+00
2.5080501610032197e-04,4.1169042659278987e-15,0.0000000000000000e+00
2.5140502810056198e-04,4.1463920284958138e-15,0.0000000000000000e+00
2.5200504010080199e-04,4.1760496298603643e-15,0.0000000000000000e+00
2.5260505210104200e-04,4.2058779174731539e-15,0.0000000000000000e+00
2.5320506410128201e-04,4.2358777428908417e-15,0.0000000000000000e+00
2.5380507610152202e-04,4.2660499617943872e-15,0.0000000000000000e+00
2.5440508810176203e-04,4.2963954340083910e-15,0.0000000000000000e+00
2.5500510010200203e-04,4.3269150235205204e-15,0.0000000000000000e+00
2.5560511210224204e-04,4.3576095985010202e-15,0.0000000000000000e+00
2.5620512410248205e-04,4.3884800313223185e-15,0.0000000000000000e+00
2.5680513610272206e-04,4.4195271985787116e-15,0.0000000000000000e+00
2.5740514810296202e-04,4.4507519811061491e-15,0.0000000000000000e+00
2.5800516010320202e-04,4.4821552640020960e-15,0.0000000000000000e+00
2.5860517210344203e-04,4.5137379366454954e-15,0.0000000000000000e+00
2.5920518410368204e-04,4.5455008927168181e-15,0.0000000000000000e+00
2.5980519610392205e-04,4.5774450302181961e-15,0.0000000000000000e+00
2.6040520810416206e-04,4.6095712514936579e-15,0.0000000000000000e+00
2.6100522010440207e-04,4.6418804632494493e-15,0.0000000000000000e+00
2.6160523210464208e-04,4.6743735765744421e-15,0.0000000000000000e+00
2.6220524410488209e-04,4.7070515069606471e-15,0.0000000000000000e+00
2.6280525610512210e-04,4.7399151743238042e-15,0.0000000000000000e+00
2.6340526810536211e-04,4.7729655030240769e-15,0.0000000000000000e+00
2.6400528010560211e-04,4.8062034218868386e-15,0.0000000000000000e+00
2.6460529210584212e-04,4.8396298642235449e-15,0.0000000000000000e+00
2.6520530410608208e-04,4.8732457678527128e-15,0.0000000000000000e+00
2.6580531610632209e-04,4.9070520751209808e-15,0.0000000000000000e+00
2.6640532810656210e-04,4.9410497329242736e-15,0.0000000000000000e+00
2.6700534010680211e-04,4.9752396927290604e-15,0.0000000000000000e+00
2.6760535210704211e-04,5.0096229105937052e-15,0.0000000000000000e+00
2.6820536410728212e-04,5.0442003471899167e-15,0.0000000000000000e+00
2.6880537610752213e-04,5.0789729678242956e-15,0.0000000000000000e+00
2.6940538810776214e-04,5.1139417424599761e-15,0.0000000000000000e+00
2.7000540010800215e-04,5.1491076457383645e-15,0.0000000000000000e+00
2.7060541210824216e-04,5.1844716570009805e-15,0.0000000000000000e+00
2.7120542410848217e-04,5.2200347603113931e-15,0.0000000000000000e+00
2.7180543610872218e-04,5.2557979444772529e-15,0.0000000000000000e+00
2.7240544810896219e-04,5.2917622030724304e-15,0.0000000000000000e+00
2.7300546010920214e-04,5.3279285344592477e-15,0.0000000000000000e+00
2.7360547210944215e-04,5.3642979418108132e-15,0.0000000000000000e+00
2.7420548410968216e-04,5.4008714331334560e-15,0.0000000000000000e+00
2.7480549610992217e-04,5.4376500212892617e-15,0.0000000000000000e+00
2.7540550811016218e-04,5.4746347240187086e-15,0.0000000000000000e+00
2.7600552011040219e-04,5.5118265639634069e-15,0.0000000000000000e+00
2.7660553211064220e-04,5.5492265686889379e-15,0.0000000000000000e+00
2.7720554411088220e-04,5.5868357707078006e-15,0.0000000000000000e+00
2.7780555611112221e-04,5.6246552075024540e-15,0.0000000000000000e+00
2.7840556811136222e-04,5.6626859215484713e-15,0.0000000000000000e+00
2.7900558011160223e-04,5.7009289603377906e-15,0.0000000000000000e+00
2.7960559211184224e-04,5.7393853764020744e-15,0.0000000000000000e+00
2.8020560411208225e-04,5.7780562273361742e-15,0.0000000000000000e+00
2.8080561611232220e-04,5.8169425758216986e-15,0.0000000000000000e+00
2.8140562811256221e-04,5.8560454896506863e-15,0.0000000000000000e+00
2.8200564011280222e-04,5.8953660417493867e-15,0.0000000000000000e+00
2.8260565211304223e-04,5.9349053102021536e-15,0.0000000000000000e+00
2.8320566411328224e-04,5.9746643782754285e-15,0.0000000000000000e+00
2.8380567611352225e-04,6.0146443344418551e-15,0.0000000000000000e+00
2.8440568811376226e-04,6.0548462724044781e-15,0.0000000000000000e+00
2.8500570011400227e-04,6.0952712911210706e-15,0.0000000000000000e+00
2.8560571211424228e-04,6.1359204948285612e-15,0.0000000000000000e+00
2.8620572411448229e-04,6.1767949930675643e-15,0.0000000000000000e+00
2.8680573611472229e-04,6.2178959007070358e-15,0.0000000000000000e+00
2.8740574811496230e-04,6.2592243379690271e-15,0.0000000000000000e+00
2.8800576011520226e-04,6.3007814304535528e-15,0.0000000000000000e+00
2.8860577211544227e-04,6.3425683091635759e-15,0.0000000000000000e+00
2.8920578411568228e-04,6.3845861105300914e-15,0.0000000000000000e+00
2.8980579611592228e-04,6.4268359764373385e-15,0.0000000000000000e+00
2.9040580811616229e-04,6.4693190542481147e-15,0.0000000000000000e+00
2.9100582011640230e-04,6.5120364968292050e-15,0.0000000000000000e+00
2.9160583211664231e-04,6.5549894625769275e-15,0.0000000000000000e+00
2.9220584411688232e-04,6.5981791154427936e-15,0.0000000000000000e+00
2.9280585611712233e-04,6.6416066249592775e-15,0.0000000000000000e+00
2.9340586811736234e-04,6.6852731662657085e-15,0.0000000000000000e+00
2.9400588011760235e-04,6.7291799201342730e-15,0.0000000000000000e+00
2.9460589211784236e-04,6.7733280729961382e-15,0.0000000000000000e+00
2.9520590411808237e-04,6.8177188169676842e-15,0.0000000000000000e+00
2.9580591611832232e-04,6.8623533498768645e-15,0.0000000000000000e+00
2.9640592811856233e-04,6.9072328752896748e-15,0.0000000000000000e+00
2.9700594011880234e-04,6.9523586025367458e-15,0.0000000000000000e+00
2.9760595211904235e-04,6.9977317467400519e-15,0.0000000000000000e+00
2.9820596411928236e-04,7.0433535288397392e-15,0.0000000000000000e+00
2.9880597611952237e-04,7.0892251756210744e-15,0.0000000000000000e+00
2.9940598811976237e-04,7.1353479197415170e-15,0.0000000000000000e+00
3.0000600012000238e-04,7.1817229997579046e-15,0.0000000000000000e+00
3.0060601212024239e-04,7.2283516601537661e-15,0.0000000000000000e+00
3.0120602412048240e-04,7.2752351513667547e-15,0.0000000000000000e+00
3.0180603612072241e-04,7.3223747298162039e-15,0.0000000000000000e+00
3.0240604812096242e-04,7.3697716579308032e-15,0.0000000000000000e+00
3.0300606012120243e-04,7.4174272041764024e-15,0.0000000000000000e+00
3.0360607212144238e-04,7.4653426430839392e-15,0.0000000000000000e+00
3.0420608412168239e-04,7.5135192552774858e-15,0.0000000000000000e+00
3.0480609612192240e-04,7.5619583275024212e-15,0.0000000000000000e+00
3.0540610812216241e-04,7.6106611526537418e-15,0.0000000000000000e+00
3.0600612012240242e-04,7.6596290298044804e-15,0.0000000000000000e+00
3.0660613212264243e-04,7.7088632642342620e-15,0.0000000000000000e+00
3.0720614412288244e-04,7.7583651674579833e-15,0.0000000000000000e+00
3.0780615612312245e-04,7.8081360572546266e-15,0.0000000000000000e+00
3.0840616812336246e-04,7.8581772576961908e-15,0.0000000000000000e+00
3.0900618012360246e-04,7.9084900991767574e-15,0.0000000000000000e+00
3.0960619212384247e-04,7.9590759184416880e-15,0.0000000000000000e+00
3.1020620412408248e-04,8.0099360586169478e-15,0.0000000000000000e+00
3.1080621612432249e-04,8.0610718692385634e-15,0.0000000000000000e+00
3.1140622812456245e-04,8.1124847062822031e-15,0.0000000000000000e+00
3.1200624012480246e-04,8.1641759321929032e-15,0.0000000000000000e+00
3.1260625212504246e-04,8.2161469159149104e-15,0.0000000000000000e+00
3.1320626412528247e-04,8.2683990329216712e-15,0.0000000000000000e+00
3.1380627612552248e-04,8.3209336652459458e-15,0.0000000000000000e+00
3.1440628812576249e-04,8.3737522015100545e-15,0.0000000000000000e+00
3.1500630012600250e-04,8.4268560369562651e-15,0.0000000000000000e+00
3.1560631212624251e-04,8.4802465734773150e-15,0.0000000000000000e+00
3.1620632412648252e-04,8.5339252196470647e-15,0.0000000000000000e+00
3.1680633612672253e-04,8.5878933907512829e-15,0.0000000000000000e+00
3.1740634812696254e-04,8.6421525088185851e-15,0.0000000000000000e+00
3.1800636012720255e-04,8.6967040026514912e-15,0.0000000000000000e+00
3.1860637212744255e-04,8.7515493078576298e-15,0.0000000000000000e+00
3.1920638412768251e-04,8.8066898668810826e-15,0.0000000000000000e+00
3.1980639612792252e-04,8.8621271290338631e-15,0.0000000000000000e+00
3.2040640812816253e-04,8.9178625505275378e-15,0.0000000000000000e+00
3.2100642012840254e-04,8.9738975945049833e-15,0.0000000000000000e+00
3.2160643212864254e-04,9.0302337310722964e-15,0.0000000000000000e+00
3.2220644412888255e-04,9.0868724373308249e-15,0.0000000000000000e+00
3.2280645612912256e-04,9.1438151974093670e-15,0.0000000000000000e+00
3.2340646812936257e-04,9.2010635024964819e-15,0.0000000000000000e+00
3.2400648012960258e-04,9.2586188508729811e-15,0.0000000000000000e+00
3.2460649212984259e-04,9.3164827479445225e-15,0.0000000000000000e+00
3.2520650413008260e-04,9.3746567062743848e-15,0.0000000000000000e+00
3.2580651613032261e-04,9.4331422456163675e-15,0.0000000000000000e+00
3.2640652813056262e-04,9.4919408929478360e-15,0.0000000000000000e+00
3.2700654013080257e-04,9.5510541825029268e-15,0.0000000000000000e+00
3.2760655213104258e-04,9.6104836558058846e-15,0.0000000000000000e+00
3.2820656413128259e-04,9.6702308617045557e-15,0.0000000000000000e+00
3.2880657613152260e-04,9.7302973564040265e-15,0.0000000000000000e+00
3.2940658813176261e-04,9.7906847035004124e-15,0.0000000000000000e+00
3.3000660013200262e-04,9.8513944740147941e-15,0.0000000000000000e+00
3.3060661213224263e-04,9.9124282464273093e-15,0.0000000000000000e+00
3.3120662413248263e-04,9.9737876067113844e-15,0.0000000000000000e+00
3.3180663613272264e-04,1.0035474148368129e-14,0.0000000000000000e+00
3.3240664813296265e-04,1.0097489472460878e-14,0.0000000000000000e+00
3.3300666013320266e-04,1.0159835187649885e-14,0.0000000000000000e+00
3.3360667213344267e-04,1.0222512910227167e-14,0.0000000000000000e+00
3.3420668413368263e-04,1.0285524264151512e-14,0.0000000000000000e+00
3.3480669613392263e-04,1.0348870881083633e-14,0.0000000000000000e+00
3.3540670813416264e-04,1.0412554400421475e-14,0.0000000000000000e+00
3.3600672013440265e-04,1.0476576469335692e-14,0.0000000000000000e+00
3.3660673213464266e-04,1.0540938742805263e-14,0.0000000000000000e+00
3.3720674413488267e-04,1.0605642883653278e-14,0.0000000000000000e+00
3.3780675613512268e-04,1.0670690562582873e-14,0.0000000000000000e+00
3.3840676813536269e-04,1.0736083458213337e-14,0.0000000000000000e+00
3.3900678013560270e-04,1.0801823257116354e-14,0.0000000000000000e+00
3.3960679213584271e-04,1.0867911653852438e-14,0.0000000000000000e+00
3.4020680413608272e-04,1.0934350351007495e-14,0.0000000000000000e+00
3.4080681613632272e-04,1.1001141059229575e-14,0.0000000000000000e+00
3.4140682813656273e-04,1.1068285497265759e-14,0.0000000000000000e+00
3.4200684013680269e-04,1.1135785391999239e-14,0.0000000000000000e+00
3.4260685213704270e-04,1.1203642478486532e-14,0.0000000000000000e+00
3.4320686413728271e-04,1.1271858499994874e-14,0.0000000000000000e+00
3.4380687613752271e-04,1.1340435208039784e-14,0.0000000000000000e+00
3.4440688813776272e-04,1.1409374362422768e-14,0.0000000000000000e+00
3.4500690013800273e-04,1.1478677731269225e-14,0.0000000000000000e+00
3.4560691213824274e-04,1.1548347091066494e-14,0.0000000000000000e+00
3.4620692413848275e-04,1.1618384226702064e-14,0.0000000000000000e+00
3.4680693613872276e-04,1.1688790931501983e-14,0.0000000000000000e+00
3.4740694813896277e-04,1.1759569007269406e-14,0.0000000000000000e+00
3.4800696013920278e-04,1.1830720264323325e-14,0.0000000000000000e+00
3.4860697213944279e-04,1.1902246521537467e-14,0.0000000000000000e+00
3.4920698413968280e-04,1.1974149606379369e-14,0.0000000000000000e+00
3.4980699613992275e-04,1.2046431354949605e-14,0.0000000000000000e+00
3.5040700814016276e-04,1.2119093612021223e-14,0.0000000000000000e+00
3.5100702014040277e-04,1.2192138231079314e-14,0.0000000000000000e+00
3.5160703214064278e-04,1.2265567074360783e-14,0.0000000000000000e+00
3.5220704414088279e-04,1.2339382012894274e-14,0.0000000000000000e+00
3.5280705614112280e-04,1.2413584926540300e-14,0.0000000000000000e+00
3.5340706814136280e-04,1.2488177704031510e-14,0.0000000000000000e+00
3.5400708014160281e-04,1.2563162243013172e-14,0.0000000000000000e+00
3.5460709214184282e-04,1.2638540450083800e-14,0.0000000000000000e+00
3.5520710414208283e-04,1.2714314240835990e-14,0.0000000000000000e+00
3.5580711614232284e-04,1.2790485539897403e-14,0.0000000000000000e+00
3.5640712814256285e-04,1.2867056280971958e-14,0.0000000000000000e+00
3.5700714014280286e-04,1.2944028406881190e-14,0.0000000000000000e+00
3.5760715214304281e-04,1.3021403869605789e-14,0.0000000000000000e+00
3.5820716414328282e-04,1.3099184630327324e-14,0.0000000000000000e+00
3.5880717614352283e-04,1.3177372659470155e-14,0.0000000000000000e+00
3.5940718814376284e-04,1.3255969936743516e-14,0.0000000000000000e+00
3.6000720014400285e-04,1.3334978451183799e-14,0.0000000000000000e+00
3.6060721214424286e-04,1.3414400201197011e-14,0.0000000000000000e+00
3.6120722414448287e-04,1.3494237194601420e-14,0.0000000000000000e+00
3.6180723614472288e-04,1.3574491448670389e-14,0.0000000000000000e+00
3.6240724814496289e-04,1.3655164990175398e-14,0.0000000000000000e+00
3.6300726014520289e-04,1.3736259855429256e-14,0.0000000000000000e+00
3.6360727214544290e-04,1.3817778090329490e-14,0.0000000000000000e+00
3.6420728414568291e-04,1.3899721750401951e-14,0.0000000000000000e+00
3.6480729614592287e-04,1.3982092900844574e-14,0.0000000000000000e+00
3.6540730814616288e-04,1.4064893616571369e-14,0.0000000000000000e+00
3.6600732014640289e-04,1.4148125982256566e-14,0.0000000000000000e+00
3.6660733214664289e-04,1.4231792092378987e-14,0.0000000000000000e+00
3.6720734414688290e-04,1.4315894051266594e-14,0.0000000000000000e+00
3.6780735614712291e-04,1.4400433973141222e-14,0.0000000000000000e+00
3.6840736814736292e-04,1.4485413982163532e-14,0.0000000000000000e+00
3.6900738014760293e-04,1.4570836212478154e-14,0.0000000000000000e+00
3.6960739214784294e-04,1.4656702808259009e-14,0.0000000000000000e+00
3.7020740414808295e-04,1.4743015923754850e-14,0.0000000000000000e+00
3.7080741614832296e-04,1.4829777723334995e-14,0.0000000000000000e+00
3.7140742814856297e-04,1.4916990381535250e-14,0.0000000000000000e+00
3.7200744014880298e-04,1.5004656083104054e-14,0.0000000000000000e+00
3.7260745214904293e-04,1.5092777023048809e-14,0.0000000000000000e+00
3.7320746414928294e-04,1.5181355406682406e-14,0.0000000000000000e+00
3.7380747614952295e-04,1.5270393449669979e-14,0.0000000000000000e+00
3.7440748814976296e-04,1.5359893378075846e-14,0.0000000000000000e+00
3.7500750015000297e-04,1.5449857428410649e-14,0.0000000000000000e+00
3.7560751215024297e-04,1.5540287847678710e-14,0.0000000000000000e+00
3.7620752415048298e-04,1.5631186893425598e-14,0.0000000000000000e+00
3.7680753615072299e-04,1.5722556833785895e-14,0.0000000000000000e+00
3.7740754815096300e-04,1.5814399947531167e-14,0.0000000000000000e+00
3.7800756015120301e-04,1.5906718524118159e-14,0.0000000000000000e+00
3.7860757215144302e-04,1.5999514863737181e-14,0.0000000000000000e+00
3.7920758415168303e-04,1.6092791277360714e-14,0.0000000000000000e+00
3.7980759615192304e-04,1.6186550086792239e-14,0.0000000000000000e+00
3.8040760815216299e-04,1.6280793624715252e-14,0.0000000000000000e+00
3.8100762015240300e-04,1.6375524234742529e-14,0.0000000000000000e+00
3.8160763215264301e-04,1.6470744271465569e-14,0.0000000000000000e+00
3.8220764415288302e-04,1.6566456100504265e-14,0.0000000000000000e+00
3.8280765615312303e-04,1.6662662098556806e-14,0.0000000000000000e+00
3.8340766815336304e-04,1.6759364653449785e-14,0.0000000000000000e+00
3.8400768015360305e-04,1.6856566164188514e-14,0.0000000000000000e+00
3.8460769215384306e-04,1.6954269041007575e-14,0.0000000000000000e+00
3.8520770415408306e-04,1.7052475705421582e-14,0.0000000000000000e+00
